iter	Logloss
169	0.02856762695
170	0.02854370117
171	0.02852469635
172	0.02849824524
173	0.02847815323
174	0.02843980408
175	0.02790326691
176	0.02788271332
177	0.02786332893
178	0.02784020996
179	0.02781984711
180	0.02779760361
181	0.02772798157
182	0.02712419319
183	0.02710529709
184	0.02707894516
185	0.02706330681
186	0.02702749825
187	0.02701014709
188	0.02698827171
189	0.02695590591
190	0.02694090462
191	0.02691816139
192	0.02688282394
193	0.02686346436
194	0.02683455276
195	0.02681384659
196	0.02677863884
197	0.02675619125
198	0.02674103737
199	0.02672052002
200	0.02670532608
201	0.02668373871
202	0.02665736198
203	0.02662011528
204	0.02660448456
205	0.02659079742
206	0.0265656147
207	0.02653813553
208	0.02651405716
209	0.02650140762
210	0.02647804832
211	0.02646326447
212	0.02644404984
213	0.02642281342
214	0.02640644073
215	0.0263916626
216	0.02627043152
217	0.02625223923
218	0.02623333359
219	0.02621647263
220	0.02619709778
221	0.026175354
222	0.02613682556
223	0.02608820724
224	0.02606786919
225	0.02584862518
226	0.02560676956
227	0.02558083153
228	0.02556266212
229	0.02554516983
230	0.02551608276
231	0.02548531723
232	0.02545982933
233	0.02542206573
234	0.025402771
235	0.0253564167
236	0.02533690071
237	0.0253119278
238	0.02529197693
239	0.02527044106
240	0.0251384697
241	0.02511996078
242	0.02510213089
243	0.0250623188
244	0.02504227829
245	0.02502673149
246	0.02500959015
247	0.02499155617
248	0.02494992447
249	0.02491817665
250	0.02487778854
251	0.02485490608
252	0.0248145752
253	0.02479358292
254	0.02476182556
255	0.02474613762
256	0.02472873306
257	0.02471607208
258	0.02469651222
259	0.02468360901
260	0.02442066574
261	0.02440116501
262	0.02397848511
263	0.02394872665
264	0.02348575974
265	0.02345876312
266	0.02344567871
267	0.02342013931
268	0.02340821266
269	0.02338671684
270	0.02336399078
271	0.02334993362
272	0.02333275032
273	0.02331543732
274	0.02327760315
275	0.02324316406
276	0.0232172966
277	0.0231985321
278	0.02317858124
279	0.02315482712
280	0.02314171219
281	0.02309562111
282	0.02306572723
283	0.02304270935
284	0.02302109909
285	0.02300871658
286	0.0229280262
287	0.02289791298
288	0.02286648178
289	0.0228408947
290	0.02281771088
291	0.02280008888
292	0.0227653141
293	0.0226500473
294	0.02263533783
295	0.02262205315
296	0.02260105896
297	0.02256811905
298	0.02255607224
299	0.02253090668
300	0.02250956345
301	0.02236668015
302	0.0223490181
303	0.02233740997
304	0.02223077774
305	0.02221374321
306	0.02216153336
307	0.02204382896
308	0.02202710915
309	0.02182544708
310	0.02179540253
311	0.02177262878
312	0.02175676727
313	0.02174056435
314	0.02170334625
315	0.02168678284
316	0.0216750679
317	0.02165887833
318	0.02163737297
319	0.0216108284
320	0.0215891037
321	0.02157073784
322	0.02140708733
323	0.02111824799
324	0.02108722496
325	0.02107329178
326	0.02105226707
327	0.02102232361
328	0.02101070404
329	0.020995224
330	0.02097499847
331	0.02094449806
332	0.02092760277
333	0.02091520309
334	0.02090044403
335	0.0208783493
336	0.02083729172
337	0.02082186508
338	0.02080748367
339	0.02078848076
340	0.02076150322
341	0.02072644615
342	0.02071147156
343	0.02068675232
344	0.02067692947
345	0.02057139969
346	0.02055623245
347	0.0203459549
348	0.02031102371
349	0.02028438187
350	0.02024504089
351	0.0202178154
352	0.02019871521
353	0.02017433167
354	0.0201451416
355	0.02011096573
356	0.02009062958
357	0.02007730865
358	0.02003976631
359	0.02001516724
360	0.01996432114
361	0.01994946098
362	0.01993276405
363	0.0199179306
364	0.0198858242
365	0.01987431908
366	0.01983980179
367	0.0198271904
368	0.01981664467
369	0.01980171013
370	0.0197583046
371	0.01974718857
372	0.01972742653
373	0.01965596008
374	0.01963962364
375	0.01961525345
376	0.01960407066
377	0.01958577919
378	0.01949730682
379	0.01930021286
380	0.0192869606
381	0.01927338791
382	0.01925997162
383	0.01924357986
384	0.01923122025
385	0.01922084618
386	0.01919893646
387	0.01918599701
388	0.01916050339
389	0.01905291557
390	0.01903903961
391	0.01901077461
392	0.01899814796
393	0.0189726181
394	0.01895557022
395	0.01867842102
396	0.018666996
397	0.01865633965
398	0.01863093376
399	0.01861598015
400	0.01860596085
401	0.01858504105
402	0.01856086731
403	0.01853948212
404	0.01852619934
405	0.01850760651
406	0.01849611664
407	0.01847901154
408	0.01845883179
409	0.01843857956
410	0.01841311836
411	0.01837323761
412	0.01836031914
413	0.0182334938
414	0.01822204018
415	0.01820011139
416	0.01818402672
417	0.01815870285
418	0.01814158249
419	0.01812314034
420	0.01811013794
421	0.01808763885
422	0.018062603
423	0.01805162621
424	0.01803267479
425	0.01801903915
426	0.01798728943
427	0.01797463608
428	0.01774019241
429	0.01772787476
430	0.01771492004
431	0.01768362617
432	0.01766828918
433	0.01763827324
434	0.01760970497
435	0.01758038139
436	0.01756467438
437	0.0175417614
438	0.01752954865
439	0.01750512695
440	0.01749121857
441	0.01746963882
442	0.01745256042
443	0.01743634796
444	0.01742561531
445	0.01720017242
446	0.01718826485
447	0.01716619873
448	0.01714404678
449	0.01712678146
450	0.0171109066
451	0.01708456993
452	0.01705396271
453	0.01702877808
454	0.0169976368
455	0.01698696518
456	0.01697569084
457	0.01676588058
458	0.01675518417
459	0.0167389698
460	0.01671792221
461	0.01670066071
462	0.01668311691
463	0.01666662979
464	0.0166544838
465	0.0166437645
466	0.01661913681
467	0.01661075592
468	0.01658086395
469	0.01636686707
470	0.01635017014
471	0.01633635712
472	0.01631487274
473	0.01629874229
474	0.01628555679
475	0.01627189064
476	0.0162573204
477	0.01622798538
478	0.01620040131
479	0.01619075394
480	0.01617440033
481	0.01616387749
482	0.01607372093
483	0.01605971336
484	0.01604039001
485	0.01602896309
486	0.01600808907
487	0.0159951458
488	0.01597225475
489	0.0159599905
490	0.01587472343
491	0.01586603928
492	0.01577740574
493	0.01576646233
494	0.01575744438
495	0.01574184227
496	0.01572969913
497	0.01571728325
498	0.01567576218
499	0.01565825558
500	0.01563986969
501	0.0156261425
502	0.01561789322
503	0.01560147858
504	0.01558938599
505	0.01558059311
506	0.01551583481
507	0.01532598972
508	0.01530094147
509	0.01528053284
510	0.01527205467
511	0.01523829079
512	0.01522863579
513	0.01521372223
514	0.01519988632
515	0.01518359566
516	0.0151746788
517	0.01516766071
518	0.0149292326
519	0.01492136383
520	0.01491018867
521	0.01489565945
522	0.01488842392
523	0.01486930466
524	0.01476317787
525	0.01475538635
526	0.01468050957
527	0.01450745296
528	0.01449920845
529	0.01448939323
530	0.0144814682
531	0.01446306324
532	0.01444837189
533	0.01443985271
534	0.01442655277
535	0.01441718388
536	0.01440174866
537	0.01439358139
538	0.01438654423
539	0.01437589073
540	0.01436804104
541	0.01435520172
542	0.01434123421
543	0.01433422089
544	0.01431144142
545	0.01430180836
546	0.01428417492
547	0.01427752113
548	0.0142686367
549	0.01425857353
550	0.01424870396
551	0.01423362923
552	0.01404262829
553	0.01403408432
554	0.01401586342
555	0.01399698067
556	0.01399006367
557	0.01397898483
558	0.01396268654
559	0.0139436264
560	0.0139264555
561	0.0139193058
562	0.01375935555
563	0.01361236286
564	0.01360391998
565	0.01359526348
566	0.0135855732
567	0.01351873398
568	0.01350289536
569	0.01343965149
570	0.01343235397
571	0.01341792107
572	0.01340453911
573	0.01338346481
574	0.01337651443
575	0.013355299
576	0.01331956196
577	0.01331132507
578	0.01325299835
579	0.01324063873
580	0.01323070908
581	0.01321969986
582	0.01307443428
583	0.01306528473
584	0.01304502869
585	0.0130290575
586	0.01302217007
587	0.01301519775
588	0.01300378799
589	0.01299240971
590	0.01297817039
591	0.01297086334
592	0.01296279907
593	0.01295396328
594	0.01277110004
595	0.01275880814
596	0.01275307178
597	0.01274644852
598	0.01273368073
599	0.01272597599
600	0.01271942711
601	0.01271059418
602	0.01269764709
603	0.01269062996
604	0.01267613316
605	0.012664855
606	0.01264851284
607	0.01264225864
608	0.01263681507
609	0.01263120937
610	0.01261558533
611	0.01260233593
612	0.01259109306
613	0.01257496834
614	0.01256637573
615	0.01255630302
616	0.01254630852
617	0.0125333252
618	0.01252462006
619	0.01251914215
620	0.01251116753
621	0.01249396038
622	0.01248659706
623	0.0124713068
624	0.01242060661
625	0.01241255283
626	0.01239919853
627	0.01237845993
628	0.01233669281
629	0.01232982922
630	0.01232165527
631	0.01231115913
632	0.01230558205
633	0.01229915524
634	0.01229385567
635	0.01228144073
636	0.01227183914
637	0.01226602745
638	0.01223479748
639	0.01222422409
640	0.01221087933
641	0.01210495567
642	0.01205604935
643	0.01204510403
644	0.01190749741
645	0.01190192604
646	0.01189624214
647	0.01189048386
648	0.01187042236
649	0.01186481094
650	0.01173436737
651	0.01172951698
652	0.01172416115
653	0.01171848297
654	0.01170972633
655	0.01170421028
656	0.01169859219
657	0.0116935873
658	0.01168719387
659	0.01167606735
660	0.01166673851
661	0.0116552906
662	0.01164704895
663	0.01164172554
664	0.01163230228
665	0.01162771988
666	0.01161726475
667	0.01161035347
668	0.01160512066
669	0.0115874157
670	0.01155679703
671	0.01154092598
672	0.01153231907
673	0.01152696609
674	0.01152181435
675	0.01151076698
676	0.01150349236
677	0.0114937315
678	0.01148328114
679	0.01147579956
680	0.01147112656
681	0.01146060562
682	0.01133994865
683	0.01133399105
684	0.0113238678
685	0.01131709957
686	0.01131266975
687	0.01130541229
688	0.01129318523
689	0.01128754807
690	0.01128270912
691	0.0112756691
692	0.01127033997
693	0.01126391411
694	0.01123804379
695	0.0112326088
696	0.01122146988
697	0.01121277809
698	0.0112071743
699	0.01120053482
700	0.01118446732
701	0.01117970467
702	0.01116854858
703	0.01116400909
704	0.01115502739
705	0.01114224148
706	0.01113019371
707	0.01112428856
708	0.01111970139
709	0.01111356163
710	0.01109782314
711	0.01105899811
712	0.01105103779
713	0.01104670143
714	0.01104250622
715	0.01103117085
716	0.01090220833
717	0.01089391708
718	0.01088689995
719	0.01087558365
720	0.01085108852
721	0.01084619904
722	0.0108420496
723	0.01083645821
724	0.01082832623
725	0.01081756973
726	0.01080696487
727	0.01079416275
728	0.01079008102
729	0.01078087139
730	0.01077588272
731	0.01076523972
732	0.01075650024
733	0.01075152397
734	0.01074141788
735	0.01072223186
736	0.0105977602
737	0.01059262276
738	0.01058402729
739	0.01057553101
740	0.01055244255
741	0.01054832935
742	0.0105380249
743	0.0104233551
744	0.01041580963
745	0.01041120338
746	0.01040730095
747	0.01040321732
748	0.01039866734
749	0.01039105892
750	0.01038218594
751	0.01037826538
752	0.01037049294
753	0.010364007
754	0.01035778999
755	0.01034635258
756	0.01033511543
757	0.01021397972
758	0.01020942497
759	0.01020517349
760	0.01019372559
761	0.01018940067
762	0.01017924118
763	0.01017554855
764	0.01017082024
765	0.01016451454
766	0.01016020584
767	0.01002007198
768	0.01001369858
769	0.01000408363
770	0.01000037003
771	0.009987769127
772	0.009976849556
773	0.00997305584
774	0.009969438553
775	0.009964719772
776	0.009957809448
777	0.009954112053
778	0.009946935654
779	0.009942865372
780	0.009938760757
781	0.009928203583
782	0.009918872833
783	0.009915255547
784	0.009911693573
785	0.009903223038
786	0.009804010391
787	0.009799599648
788	0.009796102524
789	0.00978508091
790	0.009779736519
791	0.009775777817
792	0.009765065193
793	0.009757711411
794	0.009748340607
795	0.009742952347
796	0.009738442421
797	0.009738389015
798	0.009641563416
799	0.009636237144
800	0.009628009796
801	0.009624183655
802	0.009620215416
803	0.009611902237
804	0.009606880188
805	0.009604084969
806	0.009596816063
807	0.009592978477
808	0.00958065033
809	0.009576931
810	0.009573532104
811	0.009569795609
812	0.009566087723
813	0.00955840683
814	0.009550993919
815	0.009547006607
816	0.009544563293
817	0.009540329933
818	0.00953638649
819	0.009427073479
820	0.009423490524
821	0.009417227745
822	0.009298677444
823	0.009292141914
824	0.009288621902
825	0.009244622231
826	0.009240869522
827	0.009236936569
828	0.009227502823
829	0.009223618507
830	0.009216897964
831	0.009205551147
832	0.009201787949
833	0.00919769001
834	0.009194055557
835	0.009190688133
836	0.009178401947
837	0.009176790237
838	0.009173922539
839	0.009170385361
840	0.009165158272
841	0.009149768829
842	0.009145023346
843	0.009133205414
844	0.00912953949
845	0.009122896194
846	0.009120447159
847	0.009110935211
848	0.00910639286
849	0.009097459793
850	0.009091495514
851	0.009082778931
852	0.009022037506
853	0.009018388748
854	0.00901429081
855	0.009009519577
856	0.009000099182
857	0.008995862961
858	0.008989564896
859	0.008986445427
860	0.008981588364
861	0.008974956512
862	0.008972053528
863	0.008960431099
864	0.008943556786
865	0.008933998108
866	0.008933982849
867	0.008926118851
868	0.008921953201
869	0.008918964386
870	0.008913059235
871	0.008909147263
872	0.008902986526
873	0.008899816513
874	0.008893936157
875	0.008890601158
876	0.008804243088
877	0.008800971985
878	0.008797794342
879	0.008789358139
880	0.008784736633
881	0.00877777195
882	0.008772922516
883	0.008769903183
884	0.00876287365
885	0.008757369995
886	0.008744140625
887	0.008741322517
888	0.008740337372
889	0.008737522125
890	0.008623018265
891	0.008620239258
892	0.008617351532
893	0.008614236832
894	0.008609829903
895	0.008607036591
896	0.008604252815
897	0.008601153374
898	0.008598445892
899	0.008594957352
900	0.008585683823
901	0.008582378387
902	0.008494958878
903	0.008490059853
904	0.008484208107
905	0.008476462364
906	0.008470682144
907	0.008467788696
908	0.008464504242
909	0.008462086678
910	0.008456945419
911	0.008452756882
912	0.008449272156
913	0.008430971146
914	0.008425947189
915	0.008423002243
916	0.008419805527
917	0.00841530323
918	0.00841242218
919	0.008318897247
920	0.008315313339
921	0.008308742523
922	0.008302629471
923	0.008299394608
924	0.008296255112
925	0.008288194656
926	0.008281896591
927	0.008278879166
928	0.008274560928
929	0.008265415192
930	0.008260341644
931	0.008257249832
932	0.008153658867
933	0.008150733948
934	0.008148113251
935	0.008145486832
936	0.008140026093
937	0.008137187958
938	0.008057970047
939	0.008054697037
940	0.008051939011
941	0.00804643631
942	0.008041424751
943	0.00803861618
944	0.008034416199
945	0.008028554916
946	0.008020942688
947	0.007919734955
948	0.007917029381
949	0.00791421175
950	0.007909534454
951	0.007904459
952	0.007901990891
953	0.007899707794
954	0.007828943253
955	0.007826208591
956	0.00782059288
957	0.007815532684
958	0.007812785625
959	0.007808704376
960	0.007792882919
961	0.007786881924
962	0.007784380436
963	0.00776742363
964	0.00776553154
965	0.007758956432
966	0.007756473064
967	0.007753807068
968	0.007701705933
969	0.007694451332
970	0.007684906006
971	0.007680732727
972	0.007678562164
973	0.007674906254
974	0.007673171997
975	0.007673143387
976	0.007670282364
977	0.007661101341
978	0.007654376507
979	0.007651767254
980	0.007649347305
981	0.007642701149
982	0.007638629913
983	0.007638622284
984	0.007634011269
985	0.007634009361
986	0.007632573128
987	0.007632564068
988	0.007632549286
989	0.007616488457
990	0.007613829136
991	0.007586896896
992	0.007586884499
993	0.007586884499
994	0.007586893082
995	0.007586893082
996	0.007581394196
997	0.007576337814
998	0.007572733879
999	0.007570424557
